call	subject	frame	ordinal	query_offset	subject_offset
33	minus3	-1	27	43	113
34	minus3	-2	0	63	11
34	minus3	-2	1	87	25
34	minus3	-2	2	27	57
34	minus3	-2	3	2	72
34	minus3	-2	4	62	72
34	minus3	-2	5	63	73
34	minus3	-2	6	3	73
34	minus3	-2	7	9	111
35	minus3	-3	0	0	0
35	minus3	-3	1	1	1
35	minus3	-3	2	2	2
35	minus3	-3	3	62	2
35	minus3	-3	4	16	3
35	minus3	-3	5	63	3
35	minus3	-3	6	3	3
35	minus3	-3	7	17	4
35	minus3	-3	8	4	4
35	minus3	-3	9	43	4
35	minus3	-3	10	5	5
35	minus3	-3	11	6	6
35	minus3	-3	12	7	7
35	minus3	-3	13	8	8
35	minus3	-3	14	9	9
35	minus3	-3	15	10	10
35	minus3	-3	16	11	11
35	minus3	-3	17	12	12
35	minus3	-3	18	13	13
35	minus3	-3	19	14	14
35	minus3	-3	20	41	15
35	minus3	-3	21	15	15
35	minus3	-3	22	16	16
35	minus3	-3	23	3	16
35	minus3	-3	24	17	17
35	minus3	-3	25	4	17
35	minus3	-3	26	18	18
35	minus3	-3	27	19	19
35	minus3	-3	28	20	20
35	minus3	-3	29	21	21
35	minus3	-3	30	22	22
35	minus3	-3	31	23	23
35	minus3	-3	32	24	24
35	minus3	-3	33	25	25
35	minus3	-3	34	26	26
35	minus3	-3	35	27	27
35	minus3	-3	36	28	28
35	minus3	-3	37	29	29
35	minus3	-3	38	30	30
35	minus3	-3	39	31	31
35	minus3	-3	40	32	32
35	minus3	-3	41	33	33
35	minus3	-3	42	34	34
35	minus3	-3	43	35	35
35	minus3	-3	44	36	36
35	minus3	-3	45	68	37
35	minus3	-3	46	37	37
35	minus3	-3	47	38	38
35	minus3	-3	48	95	39
35	minus3	-3	49	39	39
35	minus3	-3	50	40	40
35	minus3	-3	51	41	41
35	minus3	-3	52	15	41
35	minus3	-3	53	42	42
35	minus3	-3	54	4	43
35	minus3	-3	55	43	43
35	minus3	-3	56	44	44
35	minus3	-3	57	45	45
35	minus3	-3	58	46	46
35	minus3	-3	59	47	47
35	minus3	-3	60	48	48
35	minus3	-3	61	49	49
35	minus3	-3	62	50	50
35	minus3	-3	63	51	51
35	minus3	-3	64	52	52
35	minus3	-3	65	53	53
35	minus3	-3	66	54	54
35	minus3	-3	67	55	55
35	minus3	-3	68	56	56
35	minus3	-3	69	57	57
35	minus3	-3	70	58	58
35	minus3	-3	71	59	59
35	minus3	-3	72	60	60
35	minus3	-3	73	61	61
35	minus3	-3	74	2	62
35	minus3	-3	75	62	62
35	minus3	-3	76	63	63
35	minus3	-3	77	3	63
35	minus3	-3	78	64	64
35	minus3	-3	79	65	65
35	minus3	-3	80	66	66
35	minus3	-3	81	67	67
35	minus3	-3	82	68	68
35	minus3	-3	83	37	68
35	minus3	-3	84	69	69
35	minus3	-3	85	70	70
35	minus3	-3	86	71	71
35	minus3	-3	87	72	72
35	minus3	-3	88	73	73
35	minus3	-3	89	74	74
35	minus3	-3	90	75	75
35	minus3	-3	91	76	76
35	minus3	-3	92	77	77
35	minus3	-3	93	78	78
35	minus3	-3	94	79	79
35	minus3	-3	95	80	80
35	minus3	-3	96	81	81
35	minus3	-3	97	82	82
35	minus3	-3	98	83	83
35	minus3	-3	99	84	84
35	minus3	-3	100	85	85
35	minus3	-3	101	86	86
35	minus3	-3	102	87	87
35	minus3	-3	103	88	88
35	minus3	-3	104	89	89
35	minus3	-3	105	90	90
35	minus3	-3	106	91	91
35	minus3	-3	107	92	92
35	minus3	-3	108	93	93
35	minus3	-3	109	94	94
35	minus3	-3	110	95	95
35	minus3	-3	111	39	95
35	minus3	-3	112	96	96
35	minus3	-3	113	97	97
35	minus3	-3	114	98	98
35	minus3	-3	115	99	99
35	minus3	-3	116	100	100
35	minus3	-3	117	101	101
35	minus3	-3	118	102	102
35	minus3	-3	119	103	103
35	minus3	-3	120	104	104
35	minus3	-3	121	105	105
35	minus3	-3	122	106	106
35	minus3	-3	123	107	107
35	minus3	-3	124	108	108
35	minus3	-3	125	109	109
35	minus3	-3	126	110	110
35	minus3	-3	127	111	111
35	minus3	-3	128	112	112
35	minus3	-3	129	113	113
35	minus3	-3	130	114	114
35	minus3	-3	131	115	115
35	minus3	-3	132	116	116
35	minus3	-3	133	117	117
36	partial_codon	1	0	0	0
36	partial_codon	1	1	1	1
36	partial_codon	1	2	2	2
36	partial_codon	1	3	62	2
36	partial_codon	1	4	16	3
36	partial_codon	1	5	63	3
36	partial_codon	1	6	3	3
36	partial_codon	1	7	17	4
36	partial_codon	1	8	4	4
36	partial_codon	1	9	43	4
36	partial_codon	1	10	5	5
36	partial_codon	1	11	6	6
36	partial_codon	1	12	7	7
36	partial_codon	1	13	8	8
36	partial_codon	1	14	9	9
36	partial_codon	1	15	10	10
36	partial_codon	1	16	11	11
36	partial_codon	1	17	12	12
36	partial_codon	1	18	13	13
36	partial_codon	1	19	14	14
36	partial_codon	1	20	41	15
36	partial_codon	1	21	15	15
36	partial_codon	1	22	16	16
36	partial_codon	1	23	3	16
36	partial_codon	1	24	17	17
36	partial_codon	1	25	4	17
36	partial_codon	1	26	18	18
36	partial_codon	1	27	19	19
36	partial_codon	1	28	20	20
36	partial_codon	1	29	21	21
36	partial_codon	1	30	22	22
36	partial_codon	1	31	23	23
36	partial_codon	1	32	24	24
36	partial_codon	1	33	25	25
36	partial_codon	1	34	26	26
36	partial_codon	1	35	27	27
36	partial_codon	1	36	28	28
36	partial_codon	1	37	29	29
36	partial_codon	1	38	30	30
36	partial_codon	1	39	31	31
36	partial_codon	1	40	32	32
36	partial_codon	1	41	33	33
36	partial_codon	1	42	34	34
36	partial_codon	1	43	35	35
36	partial_codon	1	44	36	36
36	partial_codon	1	45	68	37
36	partial_codon	1	46	37	37
36	partial_codon	1	47	38	38
36	partial_codon	1	48	95	39
36	partial_codon	1	49	39	39
36	partial_codon	1	50	40	40
36	partial_codon	1	51	41	41
36	partial_codon	1	52	15	41
36	partial_codon	1	53	42	42
36	partial_codon	1	54	4	43
36	partial_codon	1	55	43	43
36	partial_codon	1	56	44	44
36	partial_codon	1	57	45	45
36	partial_codon	1	58	46	46
36	partial_codon	1	59	47	47
36	partial_codon	1	60	48	48
36	partial_codon	1	61	49	49
36	partial_codon	1	62	50	50
36	partial_codon	1	63	51	51
36	partial_codon	1	64	52	52
36	partial_codon	1	65	53	53
36	partial_codon	1	66	54	54
36	partial_codon	1	67	55	55
36	partial_codon	1	68	56	56
36	partial_codon	1	69	57	57
36	partial_codon	1	70	58	58
36	partial_codon	1	71	59	59
36	partial_codon	1	72	60	60
36	partial_codon	1	73	61	61
36	partial_codon	1	74	2	62
36	partial_codon	1	75	62	62
36	partial_codon	1	76	63	63
36	partial_codon	1	77	3	63
36	partial_codon	1	78	64	64
36	partial_codon	1	79	65	65
36	partial_codon	1	80	66	66
36	partial_codon	1	81	67	67
36	partial_codon	1	82	68	68
36	partial_codon	1	83	37	68
36	partial_codon	1	84	69	69
36	partial_codon	1	85	70	70
36	partial_codon	1	86	71	71
36	partial_codon	1	87	72	72
36	partial_codon	1	88	73	73
36	partial_codon	1	89	74	74
36	partial_codon	1	90	75	75
36	partial_codon	1	91	76	76
36	partial_codon	1	92	77	77
36	partial_codon	1	93	78	78
36	partial_codon	1	94	79	79
36	partial_codon	1	95	80	80
36	partial_codon	1	96	81	81
36	partial_codon	1	97	82	82
36	partial_codon	1	98	83	83
36	partial_codon	1	99	84	84
36	partial_codon	1	100	85	85
36	partial_codon	1	101	86	86
36	partial_codon	1	102	87	87
36	partial_codon	1	103	88	88
36	partial_codon	1	104	89	89
36	partial_codon	1	105	90	90
36	partial_codon	1	106	91	91
36	partial_codon	1	107	92	92
36	partial_codon	1	108	93	93
36	partial_codon	1	109	94	94
36	partial_codon	1	110	95	95
36	partial_codon	1	111	39	95
36	partial_codon	1	112	96	96
36	partial_codon	1	113	97	97
36	partial_codon	1	114	98	98
36	partial_codon	1	115	99	99
36	partial_codon	1	116	100	100
36	partial_codon	1	117	101	101
36	partial_codon	1	118	102	102
36	partial_codon	1	119	103	103
36	partial_codon	1	120	104	104
36	partial_codon	1	121	105	105
36	partial_codon	1	122	106	106
36	partial_codon	1	123	107	107
36	partial_codon	1	124	108	108
36	partial_codon	1	125	109	109
36	partial_codon	1	126	110	110
36	partial_codon	1	127	111	111
36	partial_codon	1	128	112	112
36	partial_codon	1	129	113	113
36	partial_codon	1	130	114	114
36	partial_codon	1	131	115	115
36	partial_codon	1	132	116	116
36	partial_codon	1	133	117	117
37	partial_codon	2	0	16	4
37	partial_codon	2	1	17	5
37	partial_codon	2	2	4	5
37	partial_codon	2	3	43	5
37	partial_codon	2	4	111	9
37	partial_codon	2	5	5	10
37	partial_codon	2	6	111	12
37	partial_codon	2	7	83	40
37	partial_codon	2	8	43	52
37	partial_codon	2	9	63	54
37	partial_codon	2	10	3	54
37	partial_codon	2	11	4	55
37	partial_codon	2	12	43	55
37	partial_codon	2	13	78	65
37	partial_codon	2	14	79	66
37	partial_codon	2	15	78	70
37	partial_codon	2	16	50	71
37	partial_codon	2	17	79	71
37	partial_codon	2	18	111	72
37	partial_codon	2	19	78	77
37	partial_codon	2	20	79	78
37	partial_codon	2	21	27	108
37	partial_codon	2	22	16	111
37	partial_codon	2	23	63	111
37	partial_codon	2	24	3	111
37	partial_codon	2	25	17	112
37	partial_codon	2	26	4	112
37	partial_codon	2	27	43	112
38	partial_codon	3	0	63	10
38	partial_codon	3	1	87	24
38	partial_codon	3	2	27	56
38	partial_codon	3	3	2	71
38	partial_codon	3	4	62	71
38	partial_codon	3	5	63	72
38	partial_codon	3	6	3	72
38	partial_codon	3	7	9	110
39	partial_codon	-1	0	7	85
39	partial_codon	-1	1	107	104
40	partial_codon	-2	0	31	5
40	partial_codon	-2	1	68	26
40	partial_codon	-2	2	37	26
40	partial_codon	-2	3	61	26
40	partial_codon	-2	4	24	38
40	partial_codon	-2	5	92	44
40	partial_codon	-2	6	93	45
40	partial_codon	-2	7	51	58
40	partial_codon	-2	8	24	106
40	partial_codon	-2	9	93	108
41	partial_codon	-3	0	24	7
41	partial_codon	-3	1	23	63
41	partial_codon	-3	2	83	73
42	ambiguous	1	0	0	0
42	ambiguous	1	1	1	1
42	ambiguous	1	2	2	2
42	ambiguous	1	3	62	2
42	ambiguous	1	4	16	3
42	ambiguous	1	5	63	3
42	ambiguous	1	6	3	3
42	ambiguous	1	7	17	4
42	ambiguous	1	8	4	4
42	ambiguous	1	9	43	4
42	ambiguous	1	10	5	5
42	ambiguous	1	11	6	6
42	ambiguous	1	12	7	7
42	ambiguous	1	13	8	8
42	ambiguous	1	14	9	9
42	ambiguous	1	15	10	10
42	ambiguous	1	16	11	11
42	ambiguous	1	17	12	12
42	ambiguous	1	18	13	13
42	ambiguous	1	19	14	14
42	ambiguous	1	20	41	15
42	ambiguous	1	21	15	15
42	ambiguous	1	22	16	16
42	ambiguous	1	23	3	16
42	ambiguous	1	24	17	17
42	ambiguous	1	25	4	17
42	ambiguous	1	26	18	18
42	ambiguous	1	27	19	19
42	ambiguous	1	28	20	20
42	ambiguous	1	29	21	21
42	ambiguous	1	30	22	22
42	ambiguous	1	31	23	23
42	ambiguous	1	32	24	24
42	ambiguous	1	33	25	25
42	ambiguous	1	34	26	26
42	ambiguous	1	35	27	27
42	ambiguous	1	36	28	28
42	ambiguous	1	37	29	29
42	ambiguous	1	38	30	30
42	ambiguous	1	39	31	31
42	ambiguous	1	40	32	32
42	ambiguous	1	41	33	33
42	ambiguous	1	42	34	34
42	ambiguous	1	43	35	35
42	ambiguous	1	44	36	36
42	ambiguous	1	45	68	37
42	ambiguous	1	46	37	37
42	ambiguous	1	47	38	38
42	ambiguous	1	48	95	39
42	ambiguous	1	49	39	39
42	ambiguous	1	50	40	40
42	ambiguous	1	51	41	41
42	ambiguous	1	52	15	41
42	ambiguous	1	53	42	42
42	ambiguous	1	54	4	43
42	ambiguous	1	55	43	43
42	ambiguous	1	56	44	44
42	ambiguous	1	57	45	45
42	ambiguous	1	58	46	46
42	ambiguous	1	59	47	47
42	ambiguous	1	60	48	48
42	ambiguous	1	61	49	49
42	ambiguous	1	62	50	50
42	ambiguous	1	63	51	51
42	ambiguous	1	64	52	52
42	ambiguous	1	65	53	53
42	ambiguous	1	66	54	54
42	ambiguous	1	67	55	55
42	ambiguous	1	68	56	56
42	ambiguous	1	69	57	57
42	ambiguous	1	70	58	58
42	ambiguous	1	71	59	59
42	ambiguous	1	72	60	60
42	ambiguous	1	73	61	61
42	ambiguous	1	74	2	62
42	ambiguous	1	75	62	62
42	ambiguous	1	76	63	63
42	ambiguous	1	77	3	63
42	ambiguous	1	78	64	64
42	ambiguous	1	79	65	65
42	ambiguous	1	80	66	66
42	ambiguous	1	81	67	67
42	ambiguous	1	82	68	68
42	ambiguous	1	83	37	68
42	ambiguous	1	84	69	69
42	ambiguous	1	85	70	70
42	ambiguous	1	86	71	71
42	ambiguous	1	87	72	72
42	ambiguous	1	88	73	73
42	ambiguous	1	89	74	74
42	ambiguous	1	90	75	75
42	ambiguous	1	91	76	76
42	ambiguous	1	92	77	77
42	ambiguous	1	93	78	78
42	ambiguous	1	94	79	79
42	ambiguous	1	95	80	80
42	ambiguous	1	96	81	81
42	ambiguous	1	97	82	82
42	ambiguous	1	98	83	83
42	ambiguous	1	99	84	84
42	ambiguous	1	100	85	85
42	ambiguous	1	101	86	86
42	ambiguous	1	102	87	87
42	ambiguous	1	103	88	88
42	ambiguous	1	104	89	89
42	ambiguous	1	105	90	90
42	ambiguous	1	106	91	91
42	ambiguous	1	107	92	92
42	ambiguous	1	108	93	93
42	ambiguous	1	109	94	94
42	ambiguous	1	110	95	95
42	ambiguous	1	111	39	95
42	ambiguous	1	112	96	96
42	ambiguous	1	113	97	97
42	ambiguous	1	114	98	98
42	ambiguous	1	115	99	99
42	ambiguous	1	116	100	100
42	ambiguous	1	117	101	101
42	ambiguous	1	118	102	102
42	ambiguous	1	119	103	103
42	ambiguous	1	120	104	104
42	ambiguous	1	121	105	105
42	ambiguous	1	122	106	106
42	ambiguous	1	123	107	107
42	ambiguous	1	124	108	108
42	ambiguous	1	125	109	109
42	ambiguous	1	126	110	110
42	ambiguous	1	127	111	111
42	ambiguous	1	128	112	112
42	ambiguous	1	129	113	113
42	ambiguous	1	130	114	114
42	ambiguous	1	131	115	115
42	ambiguous	1	132	116	116
42	ambiguous	1	133	117	117
43	ambiguous	2	0	16	4
43	ambiguous	2	1	17	5
43	ambiguous	2	2	4	5
43	ambiguous	2	3	43	5
43	ambiguous	2	4	111	9
43	ambiguous	2	5	5	10
43	ambiguous	2	6	111	12
43	ambiguous	2	7	83	40
43	ambiguous	2	8	43	52
43	ambiguous	2	9	63	54
43	ambiguous	2	10	3	54
43	ambiguous	2	11	4	55
43	ambiguous	2	12	43	55
43	ambiguous	2	13	78	65
43	ambiguous	2	14	79	66
43	ambiguous	2	15	78	70
43	ambiguous	2	16	50	71
43	ambiguous	2	17	79	71
43	ambiguous	2	18	111	72
43	ambiguous	2	19	78	77
43	ambiguous	2	20	79	78
43	ambiguous	2	21	27	108
43	ambiguous	2	22	16	111
43	ambiguous	2	23	63	111
43	ambiguous	2	24	3	111
43	ambiguous	2	25	17	112
43	ambiguous	2	26	4	112
43	ambiguous	2	27	43	112
44	ambiguous	3	0	63	10
44	ambiguous	3	1	87	24
44	ambiguous	3	2	27	56
44	ambiguous	3	3	2	71
44	ambiguous	3	4	62	71
44	ambiguous	3	5	63	72
44	ambiguous	3	6	3	72
44	ambiguous	3	7	9	110
45	ambiguous	-1	0	24	7
45	ambiguous	-1	1	23	63
45	ambiguous	-1	2	83	73
46	ambiguous	-2	0	7	84
46	ambiguous	-2	1	107	103
47	ambiguous	-3	0	31	4
47	ambiguous	-3	1	68	25
47	ambiguous	-3	2	37	25
47	ambiguous	-3	3	61	25
47	ambiguous	-3	4	24	37
47	ambiguous	-3	5	92	43
47	ambiguous	-3	6	93	44
47	ambiguous	-3	7	51	57
47	ambiguous	-3	8	24	105
47	ambiguous	-3	9	93	107
48	internal_stop	1	0	0	0
48	internal_stop	1	1	1	1
48	internal_stop	1	2	2	2
48	internal_stop	1	3	62	2
48	internal_stop	1	4	16	3
48	internal_stop	1	5	63	3
48	internal_stop	1	6	3	3
48	internal_stop	1	7	17	4
48	internal_stop	1	8	4	4
48	internal_stop	1	9	43	4
48	internal_stop	1	10	5	5
48	internal_stop	1	11	6	6
48	internal_stop	1	12	7	7
48	internal_stop	1	13	8	8
48	internal_stop	1	14	9	9
48	internal_stop	1	15	10	10
48	internal_stop	1	16	11	11
48	internal_stop	1	17	12	12
48	internal_stop	1	18	13	13
48	internal_stop	1	19	14	14
48	internal_stop	1	20	41	15
48	internal_stop	1	21	15	15
48	internal_stop	1	22	16	16
48	internal_stop	1	23	3	16
48	internal_stop	1	24	17	17
48	internal_stop	1	25	4	17
48	internal_stop	1	26	18	18
48	internal_stop	1	27	19	19
48	internal_stop	1	28	20	20
48	internal_stop	1	29	21	21
48	internal_stop	1	30	22	22
48	internal_stop	1	31	23	23
48	internal_stop	1	32	24	24
48	internal_stop	1	33	25	25
48	internal_stop	1	34	26	26
48	internal_stop	1	35	27	27
48	internal_stop	1	36	28	28
48	internal_stop	1	37	29	29
48	internal_stop	1	38	30	30
48	internal_stop	1	39	31	31
48	internal_stop	1	40	32	32
48	internal_stop	1	41	33	33
48	internal_stop	1	42	34	34
48	internal_stop	1	43	35	35
48	internal_stop	1	44	36	36
48	internal_stop	1	45	68	37
48	internal_stop	1	46	37	37
48	internal_stop	1	47	41	41
48	internal_stop	1	48	15	41
48	internal_stop	1	49	42	42
48	internal_stop	1	50	4	43
48	internal_stop	1	51	43	43
48	internal_stop	1	52	44	44
48	internal_stop	1	53	45	45
48	internal_stop	1	54	46	46
48	internal_stop	1	55	47	47
48	internal_stop	1	56	48	48
48	internal_stop	1	57	49	49
48	internal_stop	1	58	50	50
48	internal_stop	1	59	51	51
48	internal_stop	1	60	52	52
48	internal_stop	1	61	53	53
48	internal_stop	1	62	54	54
48	internal_stop	1	63	55	55
48	internal_stop	1	64	56	56
48	internal_stop	1	65	57	57
48	internal_stop	1	66	58	58
48	internal_stop	1	67	59	59
48	internal_stop	1	68	60	60
48	internal_stop	1	69	61	61
48	internal_stop	1	70	2	62
48	internal_stop	1	71	62	62
48	internal_stop	1	72	63	63
48	internal_stop	1	73	3	63
48	internal_stop	1	74	64	64
48	internal_stop	1	75	65	65
48	internal_stop	1	76	66	66
48	internal_stop	1	77	67	67
48	internal_stop	1	78	68	68
48	internal_stop	1	79	37	68
48	internal_stop	1	80	69	69
48	internal_stop	1	81	70	70
48	internal_stop	1	82	71	71
48	internal_stop	1	83	72	72
48	internal_stop	1	84	73	73
48	internal_stop	1	85	74	74
48	internal_stop	1	86	75	75
48	internal_stop	1	87	76	76
48	internal_stop	1	88	77	77
48	internal_stop	1	89	78	78
48	internal_stop	1	90	79	79
48	internal_stop	1	91	80	80
48	internal_stop	1	92	81	81
48	internal_stop	1	93	82	82
48	internal_stop	1	94	83	83
48	internal_stop	1	95	84	84
48	internal_stop	1	96	85	85
48	internal_stop	1	97	86	86
48	internal_stop	1	98	87	87
48	internal_stop	1	99	88	88
48	internal_stop	1	100	89	89
48	internal_stop	1	101	90	90
48	internal_stop	1	102	91	91
48	internal_stop	1	103	92	92
48	internal_stop	1	104	93	93
48	internal_stop	1	105	94	94
48	internal_stop	1	106	95	95
48	internal_stop	1	107	39	95
48	internal_stop	1	108	96	96
48	internal_stop	1	109	97	97
48	internal_stop	1	110	98	98
48	internal_stop	1	111	99	99
48	internal_stop	1	112	100	100
48	internal_stop	1	113	101	101
48	internal_stop	1	114	102	102
48	internal_stop	1	115	103	103
48	internal_stop	1	116	104	104
48	internal_stop	1	117	105	105
48	internal_stop	1	118	106	106
48	internal_stop	1	119	107	107
48	internal_stop	1	120	108	108
48	internal_stop	1	121	109	109
48	internal_stop	1	122	110	110
48	internal_stop	1	123	111	111
48	internal_stop	1	124	112	112
48	internal_stop	1	125	113	113
48	internal_stop	1	126	114	114
48	internal_stop	1	127	115	115
48	internal_stop	1	128	116	116
48	internal_stop	1	129	117	117
49	internal_stop	2	0	16	4
49	internal_stop	2	1	17	5
49	internal_stop	2	2	4	5
49	internal_stop	2	3	43	5
49	internal_stop	2	4	111	9
49	internal_stop	2	5	5	10
49	internal_stop	2	6	111	12
49	internal_stop	2	7	43	52
49	internal_stop	2	8	63	54
49	internal_stop	2	9	3	54
49	internal_stop	2	10	4	55
49	internal_stop	2	11	43	55
49	internal_stop	2	12	78	65
49	internal_stop	2	13	79	66
49	internal_stop	2	14	78	70
49	internal_stop	2	15	50	71
49	internal_stop	2	16	79	71
49	internal_stop	2	17	111	72
49	internal_stop	2	18	78	77
49	internal_stop	2	19	79	78
49	internal_stop	2	20	27	108
49	internal_stop	2	21	16	111
49	internal_stop	2	22	63	111
49	internal_stop	2	23	3	111
49	internal_stop	2	24	17	112
49	internal_stop	2	25	4	112
49	internal_stop	2	26	43	112
50	internal_stop	3	0	63	10
50	internal_stop	3	1	87	24
50	internal_stop	3	2	27	56
50	internal_stop	3	3	2	71
50	internal_stop	3	4	62	71
50	internal_stop	3	5	63	72
50	internal_stop	3	6	3	72
50	internal_stop	3	7	9	110
51	internal_stop	-1	0	24	7
51	internal_stop	-1	1	23	63
51	internal_stop	-1	2	83	73
52	internal_stop	-2	0	7	84
52	internal_stop	-2	1	107	103
53	internal_stop	-3	0	31	4
53	internal_stop	-3	1	68	25
53	internal_stop	-3	2	37	25
53	internal_stop	-3	3	61	25
53	internal_stop	-3	4	24	37
53	internal_stop	-3	5	92	43
53	internal_stop	-3	6	93	44
53	internal_stop	-3	7	51	57
53	internal_stop	-3	8	24	105
53	internal_stop	-3	9	93	107
66	tie_a	1	0	0	0
66	tie_a	1	1	1	1
66	tie_a	1	2	2	2
66	tie_a	1	3	62	2
66	tie_a	1	4	16	3
66	tie_a	1	5	63	3
66	tie_a	1	6	3	3
66	tie_a	1	7	17	4
66	tie_a	1	8	4	4
66	tie_a	1	9	43	4
66	tie_a	1	10	5	5
66	tie_a	1	11	6	6
66	tie_a	1	12	7	7
66	tie_a	1	13	8	8
66	tie_a	1	14	9	9
66	tie_a	1	15	10	10
66	tie_a	1	16	11	11
66	tie_a	1	17	12	12
66	tie_a	1	18	13	13
66	tie_a	1	19	14	14
66	tie_a	1	20	41	15
66	tie_a	1	21	15	15
66	tie_a	1	22	16	16
66	tie_a	1	23	3	16
66	tie_a	1	24	17	17
66	tie_a	1	25	4	17
66	tie_a	1	26	18	18
66	tie_a	1	27	19	19
66	tie_a	1	28	20	20
66	tie_a	1	29	21	21
66	tie_a	1	30	22	22
66	tie_a	1	31	23	23
66	tie_a	1	32	24	24
66	tie_a	1	33	25	25
66	tie_a	1	34	26	26
66	tie_a	1	35	27	27
66	tie_a	1	36	28	28
66	tie_a	1	37	29	29
66	tie_a	1	38	30	30
66	tie_a	1	39	31	31
66	tie_a	1	40	32	32
66	tie_a	1	41	33	33
66	tie_a	1	42	34	34
66	tie_a	1	43	35	35
66	tie_a	1	44	36	36
66	tie_a	1	45	68	37
66	tie_a	1	46	37	37
66	tie_a	1	47	38	38
66	tie_a	1	48	95	39
66	tie_a	1	49	39	39
66	tie_a	1	50	40	40
66	tie_a	1	51	41	41
66	tie_a	1	52	15	41
66	tie_a	1	53	42	42
66	tie_a	1	54	4	43
66	tie_a	1	55	43	43
66	tie_a	1	56	44	44
66	tie_a	1	57	45	45
66	tie_a	1	58	46	46
66	tie_a	1	59	47	47
66	tie_a	1	60	48	48
66	tie_a	1	61	49	49
66	tie_a	1	62	50	50
66	tie_a	1	63	51	51
66	tie_a	1	64	52	52
66	tie_a	1	65	53	53
66	tie_a	1	66	54	54
66	tie_a	1	67	55	55
66	tie_a	1	68	56	56
66	tie_a	1	69	57	57
66	tie_a	1	70	58	58
66	tie_a	1	71	59	59
66	tie_a	1	72	60	60
66	tie_a	1	73	61	61
66	tie_a	1	74	2	62
66	tie_a	1	75	62	62
66	tie_a	1	76	63	63
66	tie_a	1	77	3	63
66	tie_a	1	78	64	64
66	tie_a	1	79	65	65
66	tie_a	1	80	66	66
66	tie_a	1	81	67	67
66	tie_a	1	82	68	68
66	tie_a	1	83	37	68
66	tie_a	1	84	69	69
66	tie_a	1	85	70	70
66	tie_a	1	86	71	71
66	tie_a	1	87	72	72
66	tie_a	1	88	73	73
66	tie_a	1	89	74	74
66	tie_a	1	90	75	75
66	tie_a	1	91	76	76
66	tie_a	1	92	77	77
66	tie_a	1	93	78	78
66	tie_a	1	94	79	79
66	tie_a	1	95	80	80
66	tie_a	1	96	81	81
66	tie_a	1	97	82	82
66	tie_a	1	98	83	83
66	tie_a	1	99	84	84
66	tie_a	1	100	85	85
66	tie_a	1	101	86	86
66	tie_a	1	102	87	87
66	tie_a	1	103	88	88
66	tie_a	1	104	89	89
66	tie_a	1	105	90	90
66	tie_a	1	106	91	91
66	tie_a	1	107	92	92
66	tie_a	1	108	93	93
66	tie_a	1	109	94	94
66	tie_a	1	110	95	95
66	tie_a	1	111	39	95
66	tie_a	1	112	96	96
66	tie_a	1	113	97	97
66	tie_a	1	114	98	98
66	tie_a	1	115	99	99
66	tie_a	1	116	100	100
66	tie_a	1	117	101	101
66	tie_a	1	118	102	102
66	tie_a	1	119	103	103
66	tie_a	1	120	104	104
66	tie_a	1	121	105	105
66	tie_a	1	122	106	106
66	tie_a	1	123	107	107
66	tie_a	1	124	108	108
66	tie_a	1	125	109	109
66	tie_a	1	126	110	110
66	tie_a	1	127	111	111
66	tie_a	1	128	112	112
66	tie_a	1	129	113	113
66	tie_a	1	130	114	114
66	tie_a	1	131	115	115
66	tie_a	1	132	116	116
66	tie_a	1	133	117	117
67	tie_a	2	0	16	4
67	tie_a	2	1	17	5
67	tie_a	2	2	4	5
67	tie_a	2	3	43	5
67	tie_a	2	4	111	9
67	tie_a	2	5	5	10
67	tie_a	2	6	111	12
67	tie_a	2	7	83	40
67	tie_a	2	8	43	52
67	tie_a	2	9	63	54
67	tie_a	2	10	3	54
67	tie_a	2	11	4	55
67	tie_a	2	12	43	55
67	tie_a	2	13	78	65
67	tie_a	2	14	79	66
67	tie_a	2	15	78	70
67	tie_a	2	16	50	71
67	tie_a	2	17	79	71
67	tie_a	2	18	111	72
67	tie_a	2	19	78	77
67	tie_a	2	20	79	78
67	tie_a	2	21	27	108
67	tie_a	2	22	16	111
67	tie_a	2	23	63	111
67	tie_a	2	24	3	111
67	tie_a	2	25	17	112
67	tie_a	2	26	4	112
67	tie_a	2	27	43	112
68	tie_a	3	0	63	10
68	tie_a	3	1	87	24
68	tie_a	3	2	27	56
68	tie_a	3	3	2	71
68	tie_a	3	4	62	71
68	tie_a	3	5	63	72
68	tie_a	3	6	3	72
68	tie_a	3	7	9	110
69	tie_a	-1	0	24	7
69	tie_a	-1	1	23	63
69	tie_a	-1	2	83	73
70	tie_a	-2	0	7	84
70	tie_a	-2	1	107	103
71	tie_a	-3	0	31	4
71	tie_a	-3	1	68	25
71	tie_a	-3	2	37	25
71	tie_a	-3	3	61	25
71	tie_a	-3	4	24	37
71	tie_a	-3	5	92	43
71	tie_a	-3	6	93	44
71	tie_a	-3	7	51	57
71	tie_a	-3	8	24	105
71	tie_a	-3	9	93	107
72	tie_b	1	0	0	0
72	tie_b	1	1	1	1
72	tie_b	1	2	2	2
72	tie_b	1	3	62	2
72	tie_b	1	4	16	3
72	tie_b	1	5	63	3
72	tie_b	1	6	3	3
72	tie_b	1	7	17	4
72	tie_b	1	8	4	4
72	tie_b	1	9	43	4
72	tie_b	1	10	5	5
72	tie_b	1	11	6	6
72	tie_b	1	12	7	7
